id,amount,source_account,dest_account,timestamp,category,priority
5158,8760.19,ACC0388,ACC0859,1711166670494,INTEREST,5
5159,8292.20,ACC0626,ACC0289,1715704536094,TRANSFER,1
5160,7331.69,ACC0136,ACC0409,1721618660569,INTEREST,2
5161,5492.67,ACC0608,ACC0457,1718225279059,DEPOSIT,3
5162,7257.77,ACC0046,ACC0009,1707273503756,DEPOSIT,2
5163,1253.87,ACC0695,ACC0002,1717097744137,REFUND,1
5164,3571.89,ACC0532,ACC0721,1716211909004,FEE,1
5165,6435.25,ACC0509,ACC0298,1705387891857,TRANSFER,5
5166,809.11,ACC0336,ACC0332,1728824451263,PURCHASE,3
5167,1394.81,ACC0820,ACC0950,1711641752564,WITHDRAWAL,4
5168,2339.44,ACC0701,ACC0309,1710573423104,REFUND,2
5169,1913.21,ACC0644,ACC0209,1724051878801,DEPOSIT,2
5170,6457.44,ACC0842,ACC0453,1727480845986,PAYMENT,5
5171,3331.84,ACC0061,ACC0514,1720747699106,INTEREST,5
5172,2331.64,ACC0388,ACC0402,1723132781980,TRANSFER,1
5173,9927.90,ACC0567,ACC0597,1714140499961,FEE,3
5174,6010.53,ACC0960,ACC0437,1724776589850,REFUND,4
5175,9814.14,ACC0992,ACC0740,1712910834004,WITHDRAWAL,4
5176,5257.76,ACC0837,ACC0083,1724148273747,WITHDRAWAL,5
5177,1832.13,ACC0747,ACC0720,1721941961495,PURCHASE,3
5178,2719.90,ACC0525,ACC0164,1732174915482,WITHDRAWAL,5
5179,4734.65,ACC0232,ACC0357,1723645562029,PAYMENT,3
5180,7017.53,ACC0405,ACC0394,1707397801210,TRANSFER,5
5181,4080.10,ACC0278,ACC0066,1727845208481,FEE,2
5182,8474.21,ACC0858,ACC0134,1727988247964,INTEREST,2
5183,5511.29,ACC0146,ACC0535,1705988980741,PURCHASE,2
5184,4838.29,ACC0055,ACC0922,1726192664648,INTEREST,2
5185,8133.63,ACC0498,ACC0227,1707471127090,TRANSFER,2
5186,8133.63,ACC0498,ACC0227,1707471128916,TRANSFER,2
5187,6388.14,ACC0050,ACC0884,1726523709403,TRANSFER,2
5188,3019.30,ACC0623,ACC0130,1721313718717,REFUND,2
5189,9905.44,ACC0352,ACC0513,1728045746348,DEPOSIT,1
5190,3842.62,ACC0284,ACC0696,1711556020294,PURCHASE,1
5191,5346.37,ACC0458,ACC0425,1709205715559,TRANSFER,3
5192,9565.08,ACC0242,ACC0088,1715081348683,INTEREST,1
5193,7196.16,ACC0277,ACC0973,1713526238646,REFUND,4
5194,5835.76,ACC0585,ACC0897,1731731128135,PURCHASE,4
5195,1254.18,ACC0647,ACC0054,1723642699028,PAYMENT,4
5196,1108.77,ACC0885,ACC0546,1719736647842,WITHDRAWAL,2
5197,3266.96,ACC0828,ACC0946,1710994058158,DEPOSIT,4
5198,7290.34,ACC0753,ACC0624,1729795689284,PAYMENT,3
5199,198.44,ACC0440,ACC0826,1715639316558,FEE,4
5200,680.73,ACC0431,ACC0965,1711222750505,WITHDRAWAL,3
5201,9422.11,ACC0002,ACC0974,1717223108426,PAYMENT,1
5202,4818.35,ACC0881,ACC0933,1716638366555,DEPOSIT,5
5203,9754.96,ACC0502,ACC0309,1729695999428,DEPOSIT,1
5204,6467.02,ACC0412,ACC0783,1705229953892,DEPOSIT,5
5205,8013.88,ACC0627,ACC0177,1717906859115,PAYMENT,5
5206,6497.83,ACC0879,ACC0931,1718957061483,REFUND,1
5207,9764.93,ACC0643,ACC0649,1735264198607,PAYMENT,1
5208,4090.54,ACC0462,ACC0711,1725142379016,WITHDRAWAL,1
5209,6062.04,ACC0372,ACC0802,1724117761617,DEPOSIT,2
5210,1485.34,ACC0693,ACC0952,1725601560500,INTEREST,4
5211,5693.14,ACC0544,ACC0945,1710856478665,DEPOSIT,3
5212,8998.50,ACC0683,ACC0827,1724591671220,PURCHASE,2
5213,330.34,ACC0305,ACC0961,1704210664205,PURCHASE,2
5214,5614.74,ACC0757,ACC0406,1729985332131,PURCHASE,1
5215,809.11,ACC0336,ACC0332,1728824451920,PURCHASE,3
5216,7257.61,ACC0640,ACC0352,1730078653216,DEPOSIT,1
5217,8111.00,ACC0924,ACC0862,1720851849852,TRANSFER,1
5218,3062.26,ACC0945,ACC0461,1729712268109,WITHDRAWAL,4
5219,859.43,ACC0168,ACC0302,1728433185514,FEE,2
5220,5640.51,ACC0487,ACC0074,1735537723252,REFUND,1
5221,1541.56,ACC0982,ACC0654,1727460094753,PURCHASE,5
5222,2421.77,ACC0222,ACC0873,1715729188089,INTEREST,4
5223,5211.63,ACC0135,ACC0786,1728527205898,PAYMENT,1
5224,8076.06,ACC0347,ACC0316,1711198947992,TRANSFER,2
5225,9150.95,ACC0418,ACC0014,1712750564887,WITHDRAWAL,2
5226,5193.02,ACC0886,ACC0048,1721155267088,REFUND,5
5227,2705.47,ACC0513,ACC0587,1704302119790,TRANSFER,4
5228,3261.84,ACC0761,ACC0604,1705872473317,WITHDRAWAL,4
5229,2055.67,ACC0703,ACC0100,1716902784814,WITHDRAWAL,5
5230,3036.14,ACC0240,ACC0487,1713447383670,PAYMENT,3
5231,3645.20,ACC0809,ACC0943,1726698567764,TRANSFER,4
5232,942.48,ACC0052,ACC0711,1731891376651,WITHDRAWAL,4
5233,821.36,ACC0421,ACC0895,1716417198579,FEE,4
5234,2926.43,ACC0255,ACC0971,1726743715669,FEE,4
5235,6275.44,ACC0322,ACC0888,1734031419723,FEE,5
5236,852.94,ACC0925,ACC0292,1725591191956,TRANSFER,2
5237,9214.62,ACC0985,ACC0653,1709056273570,REFUND,2
5238,7627.66,ACC0646,ACC0886,1719674279424,DEPOSIT,1
5239,6473.64,ACC0654,ACC0790,1714100862663,REFUND,3
5240,8177.14,ACC0063,ACC0466,1720298044010,TRANSFER,1
5241,4346.07,ACC0589,ACC0868,1717249837708,PAYMENT,1
5242,4704.26,ACC0369,ACC0714,1712714878181,FEE,4
5243,1088.56,ACC0700,ACC0695,1729830020531,FEE,2
5244,9218.73,ACC0978,ACC0294,1734234342857,DEPOSIT,1
5245,2594.28,ACC0168,ACC0527,1720200619137,INTEREST,4
5246,6337.18,ACC0772,ACC0923,1721460245849,PURCHASE,3
5247,8094.33,ACC0926,ACC0873,1707940382797,PAYMENT,2
5248,1207.87,ACC0786,ACC0023,1726476636978,PURCHASE,3
5249,4498.55,ACC0014,ACC0988,1710402333198,TRANSFER,5
5250,9078.89,ACC0757,ACC0772,1725220911197,WITHDRAWAL,4
5251,1299.98,ACC0989,ACC0522,1715193537330,WITHDRAWAL,1
5252,5509.54,ACC0300,ACC0753,1716308565361,INTEREST,2
5253,212.38,ACC0703,ACC0964,1717501107126,REFUND,5
5254,6689.39,ACC0403,ACC0507,1721967372058,DEPOSIT,3
5255,8761.71,ACC0437,ACC0226,1727149060893,TRANSFER,5
5256,2656.02,ACC0429,ACC0773,1717186475994,FEE,1
5257,2016.81,ACC0429,ACC0822,1707480932155,WITHDRAWAL,1
5258,5368.02,ACC0753,ACC0739,1721544441362,INTEREST,2
5259,8972.91,ACC0812,ACC0615,1704215804699,PAYMENT,2
5260,7814.82,ACC0909,ACC0343,1732224107287,TRANSFER,5
5261,1867.51,ACC0670,ACC0925,1725025844857,PURCHASE,1
5262,1729.47,ACC0248,ACC0775,1718548604606,DEPOSIT,1
5263,4808.11,ACC0588,ACC0189,1729718592895,PURCHASE,5
5264,598.59,ACC0548,ACC0341,1719068807406,TRANSFER,1
5265,6622.54,ACC0814,ACC0092,1733254805664,PURCHASE,4
5266,190.21,ACC0526,ACC0256,1724586416737,PURCHASE,3
5267,4838.12,ACC0194,ACC0620,1711901440658,INTEREST,5
5268,2225.42,ACC0434,ACC0927,1704441502584,WITHDRAWAL,5
5269,1424.10,ACC0752,ACC0216,1710513383504,PURCHASE,2
5270,2616.91,ACC0018,ACC0770,1732885587287,WITHDRAWAL,3
5271,7361.32,ACC0721,ACC0263,1716382297255,DEPOSIT,1
5272,6206.89,ACC0851,ACC0736,1729184829143,INTEREST,4
5273,5726.71,ACC0641,ACC0807,1722916516028,FEE,5
5274,1124.90,ACC0313,ACC0218,1733423163779,REFUND,4
5275,5923.39,ACC0250,ACC0407,1717522289289,FEE,1
5276,74.33,ACC0812,ACC0190,1729500986769,FEE,5
5277,6103.57,ACC0098,ACC0386,1705070511742,DEPOSIT,1
5278,9302.88,ACC0223,ACC0061,1717325985211,INTEREST,4
5279,2411.96,ACC0894,ACC0970,1709225834207,FEE,3
5280,60000.00,ACC0656,ACC0895,1726225005524,INTEREST,4
5281,5964.40,ACC0608,ACC0850,1711574194845,FEE,3
5282,9974.23,ACC0993,ACC0452,1717470182907,INTEREST,5
5283,7410.50,ACC0377,ACC0299,1709746016119,PAYMENT,3
5284,187.21,ACC0846,ACC0244,1712848621859,REFUND,2
5285,6568.11,ACC0448,ACC0361,1729548534410,PAYMENT,2
5286,210.49,ACC0715,ACC0016,1729404990077,TRANSFER,4
5287,225.99,ACC0296,ACC0356,1719069188181,DEPOSIT,2
5288,3322.32,ACC0349,ACC0091,1710100843743,WITHDRAWAL,1
5289,8926.85,ACC0480,ACC0984,1727567162344,FEE,5
5290,5138.01,ACC0597,ACC0778,1712862085263,DEPOSIT,3
5291,6741.47,ACC0985,ACC0741,1720139507474,PAYMENT,3
5292,3567.08,ACC0988,ACC0221,1726332448155,TRANSFER,5
5293,648.00,ACC0911,ACC0781,1722995224273,PAYMENT,1
5294,5417.27,ACC0157,ACC0422,1719303269718,FEE,5
5295,9079.90,ACC0231,ACC0344,1730975786203,REFUND,1
5296,9773.89,ACC0613,ACC0428,1733360152211,DEPOSIT,2
5297,6145.62,ACC0223,ACC0137,1721083598433,DEPOSIT,3
5298,3516.30,ACC0396,ACC0326,1704500261529,PAYMENT,3
5299,7762.47,ACC0986,ACC0880,1712802688946,FEE,3
5300,3476.76,ACC0269,ACC0722,1723643756432,REFUND,4
5301,8198.00,ACC0385,ACC0484,1732532582702,INTEREST,3
5302,9202.16,ACC0567,ACC0361,1723060888057,DEPOSIT,2
5303,9145.45,ACC0635,ACC0980,1714194077874,INTEREST,1
5304,4594.28,ACC0716,ACC0318,1711567168162,WITHDRAWAL,3
5305,1124.90,ACC0313,ACC0218,1733423165132,REFUND,4
5306,8249.83,ACC0694,ACC0065,1706510210942,TRANSFER,2
5307,8535.21,ACC0815,ACC0655,1732184270314,FEE,5
5308,1040.29,ACC0081,ACC0316,1724588364434,DEPOSIT,5
5309,3531.61,ACC0251,ACC0162,1705061874704,REFUND,4
5310,928.72,ACC0844,ACC0160,1732310905796,FEE,3
5311,1567.75,ACC0373,ACC0012,1706131154154,TRANSFER,4
5312,1415.78,ACC0581,ACC0491,1715161620492,INTEREST,3
5313,9703.71,ACC0221,ACC0845,1711536204531,REFUND,4
5314,7109.24,ACC0566,ACC0623,1721961537022,WITHDRAWAL,2
5315,7714.41,ACC0996,ACC0865,1733936693731,PURCHASE,5
5316,1025.36,ACC0280,ACC0974,1725261596305,WITHDRAWAL,3
5317,2839.80,ACC0735,ACC0800,1711712507748,DEPOSIT,1
5318,6323.93,ACC0274,ACC0817,1719169671210,REFUND,5
5319,8889.83,ACC0683,ACC0268,1724876837663,FEE,3
5320,6347.64,ACC0268,ACC0092,1718479996721,PAYMENT,3
5321,8130.65,ACC0128,ACC0459,1715419002695,REFUND,5
5322,1344.92,ACC0070,ACC0091,1728958179376,TRANSFER,1
5323,9684.10,ACC0851,ACC0910,1717865324723,TRANSFER,4
5324,991.97,ACC0014,ACC0392,1729755790501,DEPOSIT,4
5325,2829.05,ACC0937,ACC0178,1728382081390,TRANSFER,5
5326,836.19,ACC0086,ACC0731,1721186340445,INTEREST,1
5327,6266.93,ACC0596,ACC0103,1719378969681,TRANSFER,4
5328,8031.68,ACC0749,ACC0572,1704480651037,PAYMENT,2
5329,6758.51,ACC0461,ACC0608,1718343444275,INTEREST,3
5330,5286.73,ACC0516,ACC0756,1710171973473,WITHDRAWAL,3
5331,7341.20,ACC0825,ACC0807,1732427310099,PAYMENT,2
5332,9850.41,ACC0705,ACC0651,1707962908594,DEPOSIT,4
5333,540.66,ACC0742,ACC0720,1704651116921,WITHDRAWAL,3
5334,707.99,ACC0568,ACC0942,1733413981801,WITHDRAWAL,4
5335,9289.45,ACC0984,ACC0235,1721246625023,PAYMENT,3
5336,5937.48,ACC0654,ACC0425,1723919391525,WITHDRAWAL,5
5337,8803.26,ACC0096,ACC0529,1735523981723,REFUND,3
5338,1979.33,ACC0723,ACC0322,1707904698292,REFUND,5
5339,4545.93,ACC0982,ACC0662,1715103797474,TRANSFER,3
5340,4545.93,ACC0982,ACC0662,1715103798023,TRANSFER,3
5341,5664.49,ACC0829,ACC0721,1715111075747,TRANSFER,4
5342,7567.59,ACC0701,ACC0885,1723630516264,PURCHASE,4
5343,3784.30,ACC0566,ACC0785,1717535412206,FEE,1
5344,5869.51,ACC0857,ACC0096,1710702003817,FEE,2
5345,9059.80,ACC0119,ACC0915,1708862751409,PURCHASE,4
5346,769.93,ACC0241,ACC0702,1716252715765,INTEREST,3
5347,7881.43,ACC0908,ACC0813,1725140785286,PURCHASE,1
5348,2161.83,ACC0460,ACC0563,1707098509009,REFUND,5
5349,312.12,ACC0307,ACC0940,1713276466676,DEPOSIT,3
5350,9042.76,ACC0794,ACC0925,1704383876193,FEE,1
5351,60000.00,ACC0709,ACC0543,1723722668026,INTEREST,1
5352,5549.36,ACC0828,ACC0846,1710520614929,REFUND,4
5353,6566.57,ACC0700,ACC0392,1730053736143,DEPOSIT,3
5354,3487.51,ACC0796,ACC0127,1727554122779,WITHDRAWAL,5
5355,8879.92,ACC0519,ACC0256,1712759058198,TRANSFER,1
5356,9543.87,ACC0381,ACC0328,1734435508413,PAYMENT,5
5357,2834.74,ACC0058,ACC0769,1733526207977,FEE,1
5358,8869.22,ACC0005,ACC0183,1723120771075,PAYMENT,2
5359,5012.53,ACC0308,ACC0534,1727808748953,REFUND,1
5360,599.83,ACC0175,ACC0840,1707008111218,FEE,4
5361,149.57,ACC0261,ACC0958,1716121616631,TRANSFER,5
5362,2667.35,ACC0132,ACC0361,1704540260422,PURCHASE,5
5363,2102.05,ACC0054,ACC0642,1709841842690,TRANSFER,3
5364,641.69,ACC0023,ACC0085,1732556490405,PURCHASE,5
5365,7627.83,ACC0672,ACC0200,1726143778858,INTEREST,1
5366,9373.41,ACC0241,ACC0945,1713697421277,DEPOSIT,5
5367,5657.46,ACC0501,ACC0746,1712062162225,WITHDRAWAL,2
5368,4744.22,ACC0425,ACC0835,1720775921735,INTEREST,3
5369,7899.45,ACC0029,ACC0361,1730814069601,PAYMENT,4
5370,6282.97,ACC0134,ACC0055,1709122881748,TRANSFER,4
5371,4157.84,ACC0787,ACC0578,1720590414084,DEPOSIT,1
5372,392.03,ACC0729,ACC0117,1732854267435,PURCHASE,2
5373,5246.58,ACC0658,ACC0379,1726433529488,REFUND,3
5374,8705.87,ACC0928,ACC0574,1721708183683,TRANSFER,4
5375,5943.63,ACC0307,ACC0752,1724629923946,WITHDRAWAL,1
5376,5414.69,ACC0022,ACC0357,1730474832122,FEE,3
5377,4407.61,ACC0891,ACC0163,1719746173634,TRANSFER,5
5378,334.79,ACC0328,ACC0475,1732696804141,FEE,1
5379,7864.65,ACC0580,ACC0377,1717768484572,WITHDRAWAL,1
5380,5396.69,ACC0099,ACC0491,1704239267351,INTEREST,3
5381,2102.40,ACC0639,ACC0948,1733238821130,PAYMENT,4
5382,6031.38,ACC0650,ACC0668,1709964538484,FEE,1
5383,1090.27,ACC0869,ACC0363,1711719528298,TRANSFER,5
5384,7012.54,ACC0302,ACC0196,1722279660479,WITHDRAWAL,3
5385,7614.71,ACC0615,ACC0273,1715361165607,FEE,2
5386,492.90,ACC0655,ACC0626,1704328654941,INTEREST,5
5387,5673.70,ACC0599,ACC0764,1729654460103,TRANSFER,2
5388,9460.29,ACC0522,ACC0138,1724666336515,WITHDRAWAL,4
5389,8786.43,ACC0543,ACC0333,1711069520374,INTEREST,3
5390,288.57,ACC0377,ACC0488,1733520696139,PAYMENT,2
5391,3317.36,ACC0865,ACC0380,1704122771427,FEE,4
5392,5279.06,ACC0040,ACC0439,1731919889766,DEPOSIT,2
5393,9504.11,ACC0633,ACC0057,1707999093186,PAYMENT,2
5394,46.86,ACC0761,ACC0307,1705046721377,PAYMENT,5
5395,6708.99,ACC0712,ACC0596,1723903913711,FEE,1
5396,265.55,ACC0072,ACC0621,1725111919536,TRANSFER,3
5397,275.06,ACC0687,ACC0272,1730274206184,WITHDRAWAL,3
5398,2524.85,ACC0463,ACC0867,1735196140338,DEPOSIT,5
5399,6148.07,ACC0222,ACC0056,1718610256497,PAYMENT,2
5400,1652.90,ACC0341,ACC0612,1726098491216,PAYMENT,3
5401,2730.11,ACC0394,ACC0322,1708208207326,FEE,2
5402,1185.63,ACC0095,ACC0959,1716183310761,PURCHASE,1
5403,2330.46,ACC0698,ACC0784,1712849985380,DEPOSIT,1
5404,5871.11,ACC0930,ACC0585,1719472625429,PURCHASE,5
5405,731.68,ACC0148,ACC0876,1704107819396,FEE,1
5406,8963.50,ACC0439,ACC0203,1705934673741,TRANSFER,2
5407,2793.32,ACC0453,ACC0891,1725978157430,REFUND,5
5408,8975.74,ACC0396,ACC0639,1727606865000,FEE,2
5409,6551.43,ACC0180,ACC0202,1730468887552,FEE,5
5410,60000.00,ACC0685,ACC0068,1727003008748,WITHDRAWAL,5
5411,4235.11,ACC0026,ACC0709,1731886768676,FEE,1
5412,8696.44,ACC0830,ACC0393,1730709090768,PURCHASE,4
5413,9641.39,ACC0004,ACC0122,1715296145982,WITHDRAWAL,2
5414,2389.36,ACC0753,ACC0476,1705655625457,INTEREST,1
5415,8832.74,ACC0078,ACC0768,1708230463510,INTEREST,2
5416,6077.41,ACC0478,ACC0463,1734369684830,TRANSFER,2
5417,6325.51,ACC0549,ACC0558,1717582150741,DEPOSIT,5
5418,60000.00,ACC0333,ACC0640,1711927923379,PAYMENT,2
5419,2387.09,ACC0385,ACC0807,1711037291860,FEE,1
5420,5248.83,ACC0013,ACC0373,1704722847871,WITHDRAWAL,1
5421,7388.34,ACC0022,ACC0711,1726656519775,FEE,1
5422,7842.74,ACC0719,ACC0660,1729636074649,WITHDRAWAL,5
5423,6342.08,ACC0592,ACC0789,1730964683777,PURCHASE,5
5424,1933.07,ACC0645,ACC0877,1722069150687,PAYMENT,5
5425,5032.58,ACC0560,ACC0351,1713672568665,WITHDRAWAL,5
5426,9912.53,ACC0158,ACC0642,1714814476809,INTEREST,5
5427,7543.10,ACC0549,ACC0633,1717151560895,REFUND,5
5428,7064.57,ACC0433,ACC0009,1733605329031,WITHDRAWAL,2
5429,1748.53,ACC0086,ACC0357,1717186468992,PURCHASE,3
5430,932.17,ACC0761,ACC0500,1709012176007,REFUND,5
5431,5075.95,ACC0358,ACC0593,1714954668038,WITHDRAWAL,3
5432,6897.86,ACC0568,ACC0834,1704648451018,PURCHASE,2
5433,1047.45,ACC0344,ACC0507,1718469543233,REFUND,4
5434,683.35,ACC0329,ACC0687,1719211185052,PURCHASE,2
5435,9641.39,ACC0004,ACC0122,1715296147537,WITHDRAWAL,2
5436,8178.19,ACC0555,ACC0992,1733719762496,INTEREST,5
5437,2236.45,ACC0397,ACC0508,1721832782594,DEPOSIT,2
5438,9860.41,ACC0755,ACC0743,1723313103179,DEPOSIT,1
5439,4239.04,ACC0960,ACC0795,1722085723587,WITHDRAWAL,5
5440,8226.35,ACC0294,ACC0316,1720257893828,WITHDRAWAL,2
5441,3898.08,ACC0337,ACC0501,1709636817780,DEPOSIT,2
5442,9233.91,ACC0662,ACC0041,1715196496429,PAYMENT,4
5443,4230.57,ACC0942,ACC0547,1709603036819,PURCHASE,3
5444,7069.57,ACC0066,ACC0614,1728584229331,PAYMENT,5
5445,9591.00,ACC0300,ACC0910,1722928855418,REFUND,1
5446,2251.55,ACC0939,ACC0203,1721902522614,FEE,4
5447,1893.80,ACC0393,ACC0258,1730042938009,TRANSFER,5
5448,2963.77,ACC0514,ACC0991,1727669909156,DEPOSIT,1
5449,60000.00,ACC0100,ACC0450,1730660848894,PURCHASE,5
5450,841.99,ACC0470,ACC0091,1705884883602,PURCHASE,1
5451,763.54,ACC0389,ACC0394,1724754364928,TRANSFER,1
5452,1503.05,ACC0589,ACC0229,1733017776566,PURCHASE,3
5453,9267.11,ACC0681,ACC0810,1730625209007,INTEREST,2
5454,4935.83,ACC0322,ACC0887,1710015663481,WITHDRAWAL,5
5455,9973.74,ACC0083,ACC0563,1707772302453,PURCHASE,3
5456,1711.89,ACC0927,ACC0939,1708347360596,WITHDRAWAL,2
5457,4394.02,ACC0456,ACC0923,1726857060697,WITHDRAWAL,1
5458,2534.57,ACC0934,ACC0378,1724723350060,TRANSFER,1
5459,3363.54,ACC0616,ACC0146,1732970501675,PURCHASE,3
5460,826.76,ACC0607,ACC0321,1730644927826,TRANSFER,4
5461,1587.18,ACC0986,ACC0750,1720412919529,WITHDRAWAL,5
5462,3397.20,ACC0280,ACC0249,1706298253746,PURCHASE,4
5463,5922.45,ACC0753,ACC0663,1706736634653,PAYMENT,1
5464,9946.17,ACC0756,ACC0101,1733157169719,WITHDRAWAL,5
5465,3705.57,ACC0029,ACC0985,1733939516473,TRANSFER,5
5466,210.55,ACC0186,ACC0192,1719577336659,REFUND,1
5467,5528.71,ACC0811,ACC0731,1721794697721,TRANSFER,2
5468,7537.75,ACC0450,ACC0001,1720635863417,PURCHASE,3
5469,899.91,ACC0617,ACC0909,1704285286731,DEPOSIT,2
5470,5922.45,ACC0753,ACC0663,1706736636210,PAYMENT,1
5471,5735.03,ACC0432,ACC0842,1735138337684,DEPOSIT,3
5472,7242.29,ACC0892,ACC0131,1715510250786,PURCHASE,1
5473,5795.09,ACC0883,ACC0726,1728879392366,PURCHASE,3
5474,60000.00,ACC0692,ACC0607,1716273497848,PURCHASE,4
5475,7678.04,ACC0207,ACC0896,1707492329787,INTEREST,1
5476,9698.02,ACC0731,ACC0270,1718240438084,INTEREST,1
5477,3434.36,ACC0859,ACC0782,1706483925025,REFUND,5
5478,2072.43,ACC0394,ACC0430,1732398602727,INTEREST,5
5479,2152.28,ACC0577,ACC0925,1727280027094,DEPOSIT,4
5480,4362.73,ACC0059,ACC0310,1718324986261,PAYMENT,5
5481,4729.82,ACC0572,ACC0661,1706883543113,TRANSFER,3
5482,3361.06,ACC0463,ACC0332,1711255584959,INTEREST,2
5483,3962.27,ACC0398,ACC0447,1706459528220,WITHDRAWAL,3
5484,7226.34,ACC0771,ACC0019,1719265056668,TRANSFER,4
5485,7944.27,ACC0385,ACC0396,1704303235270,TRANSFER,4
5486,814.42,ACC0581,ACC0010,1721338727035,FEE,3
5487,3259.00,ACC0250,ACC0878,1730403866823,TRANSFER,3
5488,947.71,ACC0135,ACC0700,1714099014193,WITHDRAWAL,3
5489,9341.45,ACC0837,ACC0656,1713581370338,PAYMENT,2
5490,9890.47,ACC0529,ACC0151,1720014539547,FEE,5
5491,1281.87,ACC0084,ACC0213,1708188618598,TRANSFER,4
5492,4045.07,ACC0929,ACC0537,1715091296967,INTEREST,5
5493,5753.17,ACC0859,ACC0931,1708624425363,TRANSFER,3
5494,8259.20,ACC0346,ACC0293,1710433461281,FEE,5
5495,703.48,ACC0513,ACC0340,1731270149335,INTEREST,4
5496,9020.64,ACC0600,ACC0870,1715340375425,TRANSFER,3
5497,5808.71,ACC0768,ACC0055,1727860708714,DEPOSIT,3
5498,5333.76,ACC0243,ACC0469,1715575661331,INTEREST,1
5499,4719.81,ACC0049,ACC0558,1713393755088,DEPOSIT,4
5500,1587.18,ACC0986,ACC0750,1720412919803,WITHDRAWAL,5
5501,3815.74,ACC0749,ACC0253,1718857376008,REFUND,4
5502,1527.68,ACC0439,ACC0254,1733149596491,REFUND,4
5503,8374.32,ACC0147,ACC0126,1735252700939,INTEREST,4
5504,9042.45,ACC0155,ACC0524,1705772103114,FEE,5
5505,9825.38,ACC0695,ACC0720,1712149919596,PAYMENT,4
5506,9117.14,ACC0098,ACC0663,1724962987949,WITHDRAWAL,5
5507,2039.71,ACC0749,ACC0359,1729858641318,TRANSFER,4
5508,227.46,ACC0867,ACC0918,1724063798085,FEE,2
5509,4232.24,ACC0402,ACC0157,1735452055191,PURCHASE,1
5510,799.69,ACC0766,ACC0198,1715105552991,INTEREST,4
5511,385.85,ACC0891,ACC0089,1723939367536,PURCHASE,1
5512,3009.99,ACC0973,ACC0051,1707980119314,WITHDRAWAL,3
5513,4166.82,ACC0325,ACC0359,1733965454954,PURCHASE,1
5514,4776.61,ACC0966,ACC0505,1711040238162,PAYMENT,5
5515,7819.20,ACC0834,ACC0944,1724579526417,TRANSFER,2
5516,8405.06,ACC0549,ACC0339,1723330830456,REFUND,2
5517,7448.36,ACC0432,ACC0060,1726598519825,INTEREST,5
5518,731.44,ACC0487,ACC0642,1707418156516,PURCHASE,1
5519,2777.86,ACC0860,ACC0362,1718850935606,PAYMENT,2
5520,9294.43,ACC0211,ACC0353,1716209175055,FEE,5
5521,4088.27,ACC0198,ACC0167,1733533483901,PAYMENT,2
5522,5127.44,ACC0818,ACC0004,1710981066606,REFUND,2
5523,5229.31,ACC0672,ACC0259,1724909388280,DEPOSIT,2
5524,39.39,ACC0550,ACC0304,1723700884098,FEE,2
5525,7965.84,ACC0996,ACC0618,1734409765566,WITHDRAWAL,2
5526,9973.73,ACC0072,ACC0235,1729604115939,PURCHASE,3
5527,7723.15,ACC0548,ACC0539,1726634138220,FEE,2
5528,8998.72,ACC0339,ACC0382,1714537486043,DEPOSIT,2
5529,1103.94,ACC0956,ACC0799,1716128379296,PAYMENT,3
5530,1147.62,ACC0596,ACC0235,1722149588981,PAYMENT,5
5531,5223.43,ACC0665,ACC0766,1705556946450,PURCHASE,4
5532,8518.47,ACC0169,ACC0217,1720226591972,PAYMENT,3
5533,4346.96,ACC0500,ACC0379,1711310297974,WITHDRAWAL,4
5534,9840.65,ACC0437,ACC0707,1706695391323,TRANSFER,5
5535,7805.86,ACC0030,ACC0536,1732420358699,TRANSFER,5
5536,60000.00,ACC0179,ACC0450,1723346103249,PURCHASE,1
5537,1704.55,ACC0294,ACC0856,1719210315249,WITHDRAWAL,4
5538,6544.29,ACC0648,ACC0196,1731848493214,PURCHASE,1
5539,6939.67,ACC0721,ACC0802,1728749311701,FEE,3
5540,1661.99,ACC0985,ACC0495,1721443131102,PAYMENT,3
5541,1649.95,ACC0382,ACC0294,1733845848253,WITHDRAWAL,4
5542,7050.38,ACC0387,ACC0200,1714679434990,WITHDRAWAL,2
5543,6452.42,ACC0918,ACC0452,1728043952486,TRANSFER,1
5544,4996.54,ACC0075,ACC0198,1714943786816,REFUND,5
5545,9588.06,ACC0981,ACC0641,1733216328369,REFUND,3
5546,5113.41,ACC0245,ACC0973,1731956208741,TRANSFER,2
5547,5968.54,ACC0642,ACC0552,1715821805856,WITHDRAWAL,2
5548,1905.70,ACC0213,ACC0887,1706620026434,DEPOSIT,3
5549,5756.08,ACC0402,ACC0969,1707136877860,FEE,3
5550,7805.71,ACC0893,ACC0248,1724325154491,PURCHASE,5
5551,9273.43,ACC0298,ACC0851,1732675509065,WITHDRAWAL,1
5552,4447.16,ACC0238,ACC0343,1734812365863,FEE,1
5553,6090.44,ACC0166,ACC0267,1715802515758,PURCHASE,4
5554,5236.30,ACC0622,ACC0308,1712919708819,WITHDRAWAL,1
5555,1603.21,ACC0645,ACC0916,1735591747680,REFUND,5
5556,4836.86,ACC0256,ACC0811,1706177335866,DEPOSIT,3
5557,2856.71,ACC0541,ACC0648,1734895835020,TRANSFER,1
5558,7188.94,ACC0761,ACC0814,1731529407154,TRANSFER,2
5559,1519.28,ACC0007,ACC0341,1734500152829,REFUND,2
